"Call Tree - Method";"Time [%]";"Time";"Invocations";
"              Self time";"7.492118E-5";"4";"2"
"              Utils.Spath$Punto_M.<init>(long, float, float)";"7.492118E-5";"4";"2"
"               Self time";"3.746059E-5";"2";"2"
"               Sistema.Tipos.Punto.<init>(long, float, float)";"1.8730296E-5";"1";"2"
"             Utils.Spath$etq_comparator.<init>(Utils.Spath.1)";"1.6857266E-4";"9";"8"
"              Self time";"9.365148E-5";"5";"8"
"              Utils.Spath$etq_comparator.<init>()";"7.492118E-5";"4";"8"
"             Sistema.Tipos.Punto.equals(Object)";"5.6190886E-5";"3";"58"
"            Self time";"1.1238177E-4";"6";"2"
"           Utils.System_Log.log_normal(String)";"0.017475367";"933";"1"
"           Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.008016567";"428";"1"
"            Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.007960375";"425";"1"
"             Interfaz.Swing.Simulacion.set_ihosp(String)";"0.0077543426";"414";"1"
"             Self time";"1.8730295E-4";"10";"1"
"            Self time";"3.746059E-5";"2";"1"
"           Self time";"8.24133E-4";"44";"1"
"          Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.025042405";"1337";"2"
"           Interfaz.Traductor.informar_torre(String, javax.swing.JFrame)";"0.024930025";"1331";"2"
"            Interfaz.Swing.Simulacion.set_itorre(String)";"0.024611609";"1314";"2"
"            Self time";"2.9968473E-4";"16";"2"
"           Self time";"1.1238177E-4";"6";"2"
"          Self time";"0.0041955863";"224";"1"
"          Sistema.Tipos.Calle.<init>(long, Sistema.Tipos.Punto, Sistema.Tipos.Punto)";"2.4349385E-4";"13";"1"
"           Self time";"1.8730295E-4";"10";"1"
"           Sistema.Tipos.Calle.<init>(long, Sistema.Tipos.Punto, Sistema.Tipos.Punto, String, int, int)";"3.746059E-5";"2";"1"
"          Utils.ArrayLista.buscar(Object)";"2.2476354E-4";"12";"1"
"           Self time";"1.6857266E-4";"9";"1"
"           Sistema.Tipos.Calle.equals(Object)";"5.6190886E-5";"3";"6"
"          Sistema.Tipos.Punto.<init>(long, float, float)";"3.746059E-5";"2";"2"
"          Interfaz.Interface_Keeper.get_Interfaz()";"0.0";"0";"1"
"         Self time";"1.1238177E-4";"6";"1"
"        Self time";"0.0011050875";"59";"1"
"        Sistema.Sistema.ciudadCreada()";"0.0";"0";"1"
"       Self time";"0.0025660505";"137";"1"
"       Interfaz.Swing.Nucleo_Keeper.get_Nucleo()";"1.8730296E-5";"1";"1"
"      Self time";"1.6857266E-4";"9";"1"
"     Self time";"6.5556035E-4";"35";"1"
"    Interfaz.Swing.Guardar_Mapa$3.actionPerformed(java.awt.event.ActionEvent)";"2.8376586";"151501";"1"
"     Sistema.Sistema.guardar_mapa(String)";"2.52033";"134559";"1"
"      Interfaz.IU.informar(String)";"2.4619849";"131444";"1"
"      Sistema.Tipos.Ciudad.grabarCiudadBD(String)";"0.05703375";"3045";"1"
"       Utils.Admin_Ciudad.Grabar_Ciudad_BD(Utils.ArrayLista, Utils.ArrayLista, String)";"0.055872474";"2983";"1"
"        Self time";"0.055441674";"2960";"1"
"        Excepciones.AccesoBaseDatosException.<init>(String)";"4.307968E-4";"23";"1"
"       Self time";"0.001142548";"61";"1"
"      Self time";"0.0012923904";"69";"1"
"     Self time";"0.31708518";"16929";"1"
"     Interfaz.Swing.Nucleo_Keeper.get_Nucleo()";"3.746059E-5";"2";"1"
"    Interfaz.Swing.Simulacion$7.actionPerformed(java.awt.event.ActionEvent)";"2.0492256";"109407";"1"
"     Interfaz.Swing.Simulacion.access$600(Interfaz.Swing.Simulacion, java.awt.event.ActionEvent)";"2.0488508";"109387";"1"
"      Interfaz.Swing.Simulacion.jMenuItem1ActionPerformed(java.awt.event.ActionEvent)";"2.0486262";"109375";"1"
"       Interfaz.Swing.Menu_Pedido.<init>()";"1.8460392";"98559";"1"
"        Interfaz.Swing.Menu_Pedido.initComponents()";"1.8187866";"97104";"1"
"         Utils.Tipo_Utils.subclases_ambulancia()";"1.1308978";"60378";"1"
"          Utils.SubClassFinder.<init>()";"0.9966952";"53213";"1"
"           Utils.SubClassFinder.refreshLocations()";"0.99647045";"53201";"1"
"            Utils.SubClassFinder.getClasspathLocations()";"0.9963768";"53196";"1"
"             Utils.SubClassFinder.include(String, java.io.File, java.util.Map)";"0.99472857";"53108";"1"
"              Utils.SubClassFinder.include(String, java.io.File, java.util.Map)";"0.57159245";"30517";"6"
"               Utils.SubClassFinder.include(String, java.io.File, java.util.Map)";"0.31980106";"17074";"2"
"                Utils.SubClassFinder$1.accept(java.io.File)";"0.18988773";"10138";"94"
"                Self time";"0.10385949";"5545";"2"
"                Utils.SubClassFinder.include(String, java.io.File, java.util.Map)";"0.024798911";"1324";"1"
"                 Utils.SubClassFinder$1.accept(java.io.File)";"0.0153963035";"822";"7"
"                 Self time";"0.0094026085";"502";"1"
"                Utils.SubClassFinder$2.compare(Object, Object)";"0.0012361995";"66";"4"
"                 Utils.SubClassFinder$2.compare(java.net.URL, java.net.URL)";"9.927057E-4";"53";"4"
"                 Self time";"2.2476354E-4";"12";"4"
"               Self time";"0.17441651";"9312";"6"
"               Utils.SubClassFinder$1.accept(java.io.File)";"0.075764045";"4045";"31"
"               Utils.SubClassFinder$2.compare(Object, Object)";"0.0015733448";"84";"5"
"                Utils.SubClassFinder$2.compare(java.net.URL, java.net.URL)";"0.0013485813";"72";"5"
"                Self time";"2.2476354E-4";"12";"5"
"              Self time";"0.40045372";"21380";"1"
"              Utils.SubClassFinder$1.accept(java.io.File)";"0.017606478";"940";"6"
"              Utils.SubClassFinder$2.compare(Object, Object)";"0.00505718";"270";"14"
"               Utils.SubClassFinder$2.compare(java.net.URL, java.net.URL)";"0.0041393954";"221";"14"
"               Self time";"9.1778446E-4";"49";"14"
"             Self time";"0.001648266";"88";"1"
"            Self time";"9.365148E-5";"5";"1"
"           Self time";"2.2476354E-4";"12";"1"
"          Utils.SubClassFinder.findSubclasses(String)";"0.13337843";"7121";"1"
"           Utils.SubClassFinder.findSubclasses(Class, java.util.Map)";"0.13262923";"7081";"1"
"            Utils.SubClassFinder.findSubclasses(java.net.URL, String, Class)";"0.12219645";"6524";"9"
"             Self time";"0.119836435";"6398";"9"
"             Utils.SubClassFinder$3.compare(Object, Object)";"0.002341287";"125";"11"
"              Utils.SubClassFinder$3.compare(Class, Class)";"0.001779378";"95";"11"
"              Self time";"5.619089E-4";"30";"11"
"            Utils.SubClassFinder$2.compare(Object, Object)";"0.007941646";"424";"25"
"             Utils.SubClassFinder$2.compare(java.net.URL, java.net.URL)";"0.006667985";"356";"25"
"             Self time";"0.0012549298";"67";"25"
"            Self time";"0.002472399";"132";"1"
"           Self time";"7.304815E-4";"39";"1"
"          Self time";"6.5556035E-4";"35";"1"
"          Utils.SubClassFinder.getErrors()";"1.3111207E-4";"7";"1"
"         Self time";"0.64827424";"34611";"1"
"         Interfaz.Swing.Menu_Pedido$1.<init>(Interfaz.Swing.Menu_Pedido)";"3.558756E-4";"19";"1"
"         Interfaz.Swing.Menu_Pedido$2.<init>(Interfaz.Swing.Menu_Pedido)";"2.9968473E-4";"16";"1"
"        Self time";"0.025023675";"1336";"1"
"       Self time";"0.20253068";"10813";"1"
"      Self time";"2.0603325E-4";"11";"1"
"     Self time";"3.746059E-4";"20";"1"
"    Interfaz.Swing.Main$7.actionPerformed(java.awt.event.ActionEvent)";"1.9972863";"106634";"1"
"     Self time";"1.8447468";"98490";"1"
"     Sistema.Sistema.exit()";"0.019423317";"1037";"1"
"     Interfaz.Swing.Nucleo_Keeper.get_Nucleo()";"3.746059E-5";"2";"1"
"    Interfaz.Swing.Main$5.actionPerformed(java.awt.event.ActionEvent)";"1.630491";"87051";"1"
"     Interfaz.Swing.Menu_Hospital.<init>()";"0.89075667";"47557";"1"
"      Interfaz.Swing.Menu_Hospital.initComponents()";"0.8539142";"45590";"1"
"       Self time";"0.84449285";"45087";"1"
"       Interfaz.Swing.Menu_Hospital$3.<init>(Interfaz.Swing.Menu_Hospital)";"3.3714532E-4";"18";"1"
"       Interfaz.Swing.Menu_Hospital$2.<init>(Interfaz.Swing.Menu_Hospital)";"3.1841503E-4";"17";"1"
"       Interfaz.Swing.Menu_Hospital$1.<init>(Interfaz.Swing.Menu_Hospital)";"2.9968473E-4";"16";"1"
"      Self time";"0.034613587";"1848";"1"
"     Self time";"0.7394159";"39477";"1"
"    Interfaz.Swing.Menu_Cargar$3.actionPerformed(java.awt.event.ActionEvent)";"1.3137054";"70138";"2"
"     Interfaz.Swing.Carga_de_BD.<init>()";"1.1775362";"62868";"2"
"      Interfaz.Swing.Carga_de_BD.initialize()";"1.1161945";"59593";"2"
"       Self time";"0.7451099";"39781";"2"
"       Interfaz.Swing.Carga_de_BD.getJContentPane()";"0.3689119";"19696";"2"
"        Interfaz.Swing.Carga_de_BD.getId()";"0.16087452";"8589";"2"
"         Self time";"0.15591098";"8324";"2"
"         Interfaz.Swing.Carga_de_BD$1.<init>(Interfaz.Swing.Carga_de_BD)";"5.244483E-4";"28";"2"
"        Interfaz.Swing.Carga_de_BD.getCargar()";"0.09428831";"5034";"2"
"         Self time";"0.090879396";"4852";"2"
"         Interfaz.Swing.Carga_de_BD$2.<init>(Interfaz.Swing.Carga_de_BD)";"5.244483E-4";"28";"2"
"        Interfaz.Swing.Carga_de_BD.getCancel()";"0.07934153";"4236";"2"
"         Self time";"0.07610119";"4063";"2"
"         Interfaz.Swing.Carga_de_BD$3.<init>(Interfaz.Swing.Carga_de_BD)";"3.558756E-4";"19";"2"
"        Self time";"0.031298324";"1671";"2"
"      Self time";"0.05688391";"3037";"2"
"     Self time";"0.13611306";"7267";"2"
"    Interfaz.Swing.Main$4.actionPerformed(java.awt.event.ActionEvent)";"1.262347";"67396";"1"
"     Self time";"0.95170504";"50811";"1"
"     Interfaz.Swing.Menu_Mapa.<init>()";"0.30940574";"16519";"1"
"      Interfaz.Swing.Menu_Mapa.initialize()";"0.27187026";"14515";"1"
"       Interfaz.Swing.Menu_Mapa.getPanel()";"0.23809952";"12712";"1"
"        Interfaz.Swing.Menu_Mapa.getBack()";"0.06302744";"3365";"1"
"         Self time";"0.06128553";"3272";"1"
"         Interfaz.Swing.Menu_Mapa$5.<init>(Interfaz.Swing.Menu_Mapa)";"2.9968473E-4";"16";"1"
"        Interfaz.Swing.Menu_Mapa.getCargar()";"0.06162267";"3290";"1"
"         Self time";"0.059749644";"3190";"1"
"         Interfaz.Swing.Menu_Mapa$2.<init>(Interfaz.Swing.Menu_Mapa)";"4.4952708E-4";"24";"1"
"        Interfaz.Swing.Menu_Mapa.getCrear()";"0.060367744";"3223";"1"
"         Self time";"0.058644556";"3131";"1"
"         Interfaz.Swing.Menu_Mapa$3.<init>(Interfaz.Swing.Menu_Mapa)";"2.9968473E-4";"16";"1"
"        Interfaz.Swing.Menu_Mapa.getGuardar()";"0.041955862";"2240";"1"
"         Self time";"0.040251404";"2149";"1"
"         Interfaz.Swing.Menu_Mapa$4.<init>(Interfaz.Swing.Menu_Mapa)";"2.8095444E-4";"15";"1"
"        Self time";"0.010301663";"550";"1"
"       Self time";"0.033321194";"1779";"1"
"       Interfaz.Swing.Menu_Mapa$1.<init>(Interfaz.Swing.Menu_Mapa)";"3.3714532E-4";"18";"1"
"      Self time";"0.035287876";"1884";"1"
"    Interfaz.Swing.Main$2.mouseClicked(java.awt.event.MouseEvent)";"1.1338384";"60535";"1"
"     Interfaz.Swing.About.<init>()";"0.87354356";"46638";"1"
"      Interfaz.Swing.About.initComponents()";"0.84715253";"45229";"1"
"       Self time";"0.83979154";"44836";"1"
"       Interfaz.Swing.About$1.<init>(Interfaz.Swing.About)";"3.3714532E-4";"18";"1"
"      Self time";"0.024143351";"1289";"1"
"     Self time";"0.26025745";"13895";"1"
"    Interfaz.Swing.Main$3.mouseClicked(java.awt.event.MouseEvent)";"1.1073164";"59119";"1"
"     Interfaz.Swing.Help.<init>()";"0.80809987";"43144";"1"
"      Interfaz.Swing.Help.initComponents()";"0.7781876";"41547";"1"
"       Self time";"0.75320137";"40213";"1"
"       Interfaz.Swing.Help$1.<init>(Interfaz.Swing.Help)";"3.558756E-4";"19";"1"
"      Self time";"0.027683377";"1478";"1"
"     Self time";"0.29916027";"15972";"1"
"    Interfaz.Swing.Simulacion$3.actionPerformed(java.awt.event.ActionEvent)";"0.8434065";"45029";"2"
"     Interfaz.Swing.Simulacion.access$200(Interfaz.Swing.Simulacion, java.awt.event.ActionEvent)";"0.8427135";"44992";"2"
"      Interfaz.Swing.Simulacion.saltarActionPerformed(java.awt.event.ActionEvent)";"0.8425074";"44981";"2"
"       Sistema.Sistema.adelantar(long)";"0.8396417";"44828";"2"
"        Sistema.Tipos.Hospital.mover(long)";"0.8328239";"44464";"555"
"         Sistema.Tipos.Hospital.llego_destino(Sistema.Tipos.Pedido)";"0.39723212";"21208";"3"
"          Sistema.Tipos.Logistica.camino_regreso(Sistema.Tipos.Pedido)";"0.30824447";"16457";"3"
"           Utils.Spath.camino_mas_corto(Sistema.Tipos.Punto, Sistema.Tipos.Punto, Sistema.Tipos.Ciudad)";"0.30786988";"16437";"3"
"            Utils.Spath.puntos_activos(Utils.ArrayLista)";"0.17115745";"9138";"83"
"             Utils.ArrayLista.add(Object)";"0.12792791";"6830";"1501"
"              Self time";"0.09833405";"5250";"1501"
"              Sistema.Tipos.Punto.equals(Object)";"0.029575137";"1579";"13763"
"             Self time";"0.040251404";"2149";"83"
"             Utils.ArrayLista.<init>()";"0.0029593867";"158";"83"
"            Utils.Spath.obtener_vecinos(Utils.ArrayLista, Utils.Spath.Punto_M, Utils.ArrayLista)";"0.044297148";"2365";"40"
"             Self time";"0.035887245";"1916";"40"
"             Sistema.Tipos.Punto.equals(Object)";"0.005244483";"280";"2761"
"             Utils.ArrayLista.<init>()";"0.001648266";"88";"40"
"             Utils.ArrayLista.add(Object)";"0.0014984236";"80";"59"
"              Self time";"0.0012361995";"66";"59"
"              Sistema.Tipos.Calle.equals(Object)";"2.4349385E-4";"13";"30"
"            Self time";"0.024480496";"1307";"3"
"            Utils.Spath.punto_equivalente(Sistema.Tipos.Punto, Utils.ArrayLista)";"0.02150238";"1148";"124"
"            Utils.Spath$etq_comparator.compare(Object, Object)";"0.01710076";"913";"725"
"             Self time";"0.010713729";"572";"725"
"             Utils.Spath$etq_comparator.compare(Utils.Spath.Punto_M, Utils.Spath.Punto_M)";"0.0063683004";"340";"725"
"            Utils.Spath.To_Mi_Punto(Utils.ArrayLista)";"0.016913457";"903";"3"
"             Utils.ArrayLista.add(Object)";"0.00947753";"506";"75"
"              Self time";"0.0071924333";"384";"75"
"              Sistema.Tipos.Punto.equals(Object)";"0.0022663658";"121";"900"
"             Utils.Spath$Punto_M.<init>(Sistema.Tipos.Punto)";"0.0044765407";"239";"75"
"              Utils.Spath$Punto_M.<init>(long, float, float)";"0.0024911293";"133";"75"
"               Self time";"0.0013111207";"70";"75"
"               Sistema.Tipos.Punto.<init>(long, float, float)";"0.0011612783";"62";"75"
"              Self time";"0.0019854114";"106";"75"
"             Self time";"0.0028282746";"151";"3"
"             Utils.ArrayLista.<init>()";"7.492118E-5";"4";"3"
"            Utils.Spath.construir_camino_de_calles(Utils.ArrayLista, Utils.ArrayLista, Utils.ArrayLista)";"0.008784508";"469";"3"
"             Utils.Spath.buscar_calle(Sistema.Tipos.Punto, Sistema.Tipos.Punto, Utils.ArrayLista)";"0.0072673545";"388";"16"
"              Self time";"0.006218458";"332";"16"
"              Sistema.Tipos.Punto.equals(Object)";"0.0010301663";"55";"420"
"             Utils.ArrayLista.add(Object)";"8.054027E-4";"43";"16"
"              Self time";"5.244483E-4";"28";"16"
"              Sistema.Tipos.Calle.equals(Object)";"2.6222414E-4";"14";"37"
"             Self time";"6.9302093E-4";"37";"3"
"            Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"0.001329851";"71";"3"
"             Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"0.0011612783";"62";"3"
"              Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"0.001011436";"54";"3"
"               Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"8.24133E-4";"44";"3"
"                Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"3.933362E-4";"21";"2"
"                 Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"2.6222414E-4";"14";"1"
"                  Utils.Spath.constuir_camino_de_puntos(Utils.Spath.Punto_M, Utils.Spath.Punto_M, Utils.ArrayLista)";"1.6857266E-4";"9";"1"
"                   Utils.ArrayLista.add(Object)";"1.1238177E-4";"6";"2"
"                    Self time";"7.492118E-5";"4";"2"
"                    Sistema.Tipos.Punto.equals(Object)";"1.8730296E-5";"1";"13"
"                   Self time";"3.746059E-5";"2";"1"
"                   Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"1"
"                  Utils.ArrayLista.add(Object)";"3.746059E-5";"2";"1"
"                   Self time";"3.746059E-5";"2";"1"
"                   Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"5"
"                  Self time";"1.8730296E-5";"1";"1"
"                  Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"1"
"                 Utils.ArrayLista.add(Object)";"7.492118E-5";"4";"3"
"                  Self time";"7.492118E-5";"4";"3"
"                  Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"13"
"                 Self time";"3.746059E-5";"2";"2"
"                 Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"2"
"                Self time";"2.8095444E-4";"15";"3"
"                Utils.ArrayLista.add(Object)";"1.1238177E-4";"6";"4"
"                 Self time";"7.492118E-5";"4";"4"
"                 Sistema.Tipos.Punto.equals(Object)";"3.746059E-5";"2";"13"
"                Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"3"
"               Self time";"1.1238177E-4";"6";"3"
"               Utils.ArrayLista.add(Object)";"5.6190886E-5";"3";"3"
"                Self time";"3.746059E-5";"2";"3"
"                Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"6"
"               Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"3"
"              Self time";"7.492118E-5";"4";"3"
"              Utils.ArrayLista.add(Object)";"7.492118E-5";"4";"3"
"               Self time";"7.492118E-5";"4";"3"
"               Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"3"
"              Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"3"
"             Self time";"9.365148E-5";"5";"3"
"             Utils.ArrayLista.add(Object)";"3.746059E-5";"2";"3"
"             Sistema.Tipos.Punto.equals(Object)";"0.0";"0";"3"
"            Utils.Spath$etq_comparator.<init>(Utils.Spath.1)";"9.365148E-4";"50";"43"
"             Self time";"6.1809976E-4";"33";"43"
"             Utils.Spath$etq_comparator.<init>()";"3.1841503E-4";"17";"43"
"            Sistema.Tipos.Punto.equals(Object)";"4.869877E-4";"26";"118"
"            Utils.ArrayLista.<init>()";"4.120665E-4";"22";"9"
"            Utils.Spath$Punto_M.<init>(Sistema.Tipos.Punto)";"3.558756E-4";"19";"3"
"             Self time";"2.0603325E-4";"11";"3"
"             Utils.Spath$Punto_M.<init>(long, float, float)";"1.4984237E-4";"8";"3"
"              Self time";"7.492118E-5";"4";"3"
"              Sistema.Tipos.Punto.<init>(long, float, float)";"5.6190886E-5";"3";"3"
"           Self time";"3.558756E-4";"19";"3"
"          Utils.System_Log.log_normal(String)";"0.042798724";"2285";"3"
"          Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.037666626";"2011";"3"
"           Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.037479322";"2001";"3"
"            Interfaz.Swing.Simulacion.set_ihosp(String)";"0.037085984";"1980";"3"
"            Self time";"3.933362E-4";"21";"3"
"           Self time";"1.8730295E-4";"10";"3"
"          Self time";"0.0041581257";"222";"3"
"          Sistema.Tipos.Punto.toString()";"0.003970823";"212";"6"
"          Sistema.Tipos.Pedido.siguiente_tramo()";"3.1841503E-4";"17";"2"
"           Self time";"2.2476354E-4";"12";"2"
"           Sistema.Tipos.Ambulancias.Ambulancia.tiempoXcuadra(Sistema.Tipos.Calle)";"9.365148E-5";"5";"2"
"          Sistema.Tipos.Pedido.emprender_regreso()";"1.8730296E-5";"1";"3"
"         Utils.System_Log.log_normal(String)";"0.15083507";"8053";"14"
"         Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.13757402";"7345";"14"
"          Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.13708703";"7319";"14"
"           Interfaz.Swing.Simulacion.set_ihosp(String)";"0.13547623";"7233";"14"
"           Self time";"0.0016108054";"86";"14"
"          Self time";"4.869877E-4";"26";"14"
"         Sistema.Tipos.Hospital.llego_hospital(Sistema.Tipos.Pedido)";"0.100244544";"5352";"3"
"          Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.06690462";"3572";"3"
"           Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.066792235";"3566";"3"
"            Interfaz.Swing.Simulacion.set_ihosp(String)";"0.06649255";"3550";"3"
"            Self time";"2.8095444E-4";"15";"3"
"           Self time";"9.365148E-5";"5";"3"
"          Utils.System_Log.log_normal(String)";"0.024761451";"1322";"3"
"          Self time";"0.0049073375";"262";"3"
"          Sistema.Tipos.Punto.toString()";"0.0028095443";"150";"6"
"          Sistema.Tipos.Admin_Ambulancias.estacionar(Sistema.Tipos.Ambulancias.Ambulancia)";"7.304815E-4";"39";"3"
"          Sistema.Tipos.Pedido.equals(Object)";"7.492118E-5";"4";"5"
"         Self time";"0.024780182";"1323";"555"
"         Sistema.Tipos.Punto.toString()";"0.019779192";"1056";"28"
"         Sistema.Tipos.Pedido.siguiente_tramo()";"0.0023225567";"124";"18"
"          Self time";"0.001648266";"88";"18"
"          Sistema.Tipos.Ambulancias.Ambulancia.tiempoXcuadra(Sistema.Tipos.Calle)";"6.5556035E-4";"35";"14"
"        Self time";"0.0068178275";"364";"2"
"       Self time";"0.002790814";"149";"2"
"       Interfaz.Swing.Nucleo_Keeper.get_Nucleo()";"3.746059E-5";"2";"2"
"      Self time";"2.0603325E-4";"11";"2"
"     Self time";"6.7429064E-4";"36";"2"
"    Interfaz.Swing.Menu_Mapa$5.actionPerformed(java.awt.event.ActionEvent)";"0.7709764";"41162";"1"
"     Interfaz.Swing.Main.<init>()";"0.5732969";"30608";"1"
"      Interfaz.Swing.Main.initialize()";"0.54748654";"29230";"1"
"       Self time";"0.4485344";"23947";"1"
"       Interfaz.Swing.Main.getJContentPane()";"0.097809605";"5222";"1"
"        Interfaz.Swing.Main.getSalir()";"0.027308771";"1458";"1"
"         Self time";"0.025847808";"1380";"1"
"         Interfaz.Swing.Main$7.<init>(Interfaz.Swing.Main)";"5.6190886E-5";"3";"1"
"        Self time";"0.0221954";"1185";"1"
"        Interfaz.Swing.Main.getMapa()";"0.016707424";"892";"1"
"         Self time";"0.015115349";"807";"1"
"         Interfaz.Swing.Main$4.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"        Interfaz.Swing.Main.getAmbulancias()";"0.016014403";"855";"1"
"         Self time";"0.014534709";"776";"1"
"         Interfaz.Swing.Main$5.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"        Interfaz.Swing.Main.getSimular()";"0.013129937";"701";"1"
"         Self time";"0.011687704";"624";"1"
"         Interfaz.Swing.Main$6.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"        Interfaz.Swing.Main$2.<init>(Interfaz.Swing.Main)";"5.6190886E-5";"3";"1"
"        Interfaz.Swing.Main$3.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"       Interfaz.Swing.Main$1.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"      Self time";"0.023600172";"1260";"1"
"     Self time";"0.19739859";"10539";"1"
"    Interfaz.Swing.Menu_Cargar$4.actionPerformed(java.awt.event.ActionEvent)";"0.75445634";"40280";"1"
"     Self time";"0.6813145";"36375";"1"
"     Interfaz.Swing.Menu_Mapa.<init>()";"0.07194307";"3841";"1"
"      Interfaz.Swing.Menu_Mapa.initialize()";"0.05394325";"2880";"1"
"       Interfaz.Swing.Menu_Mapa.getPanel()";"0.05066545";"2705";"1"
"        Interfaz.Swing.Menu_Mapa.getBack()";"0.018917598";"1010";"1"
"         Self time";"0.017437905";"931";"1"
"         Interfaz.Swing.Menu_Mapa$5.<init>(Interfaz.Swing.Menu_Mapa)";"3.746059E-5";"2";"1"
"        Interfaz.Swing.Menu_Mapa.getCargar()";"0.01013309";"541";"1"
"         Self time";"0.008709587";"465";"1"
"         Interfaz.Swing.Menu_Mapa$2.<init>(Interfaz.Swing.Menu_Mapa)";"3.746059E-5";"2";"1"
"        Interfaz.Swing.Menu_Mapa.getCrear()";"0.008559745";"457";"1"
"         Self time";"0.0071549728";"382";"1"
"         Interfaz.Swing.Menu_Mapa$3.<init>(Interfaz.Swing.Menu_Mapa)";"1.8730296E-5";"1";"1"
"        Interfaz.Swing.Menu_Mapa.getGuardar()";"0.008447363";"451";"1"
"         Self time";"0.0070238607";"375";"1"
"         Interfaz.Swing.Menu_Mapa$4.<init>(Interfaz.Swing.Menu_Mapa)";"3.746059E-5";"2";"1"
"        Self time";"0.0037835198";"202";"1"
"       Self time";"0.0031466896";"168";"1"
"       Interfaz.Swing.Menu_Mapa$1.<init>(Interfaz.Swing.Menu_Mapa)";"3.746059E-5";"2";"1"
"      Self time";"0.01575218";"841";"1"
"    Interfaz.Swing.Menu_Mapa$4.actionPerformed(java.awt.event.ActionEvent)";"0.7440985";"39727";"1"
"     Self time";"0.44274673";"23638";"1"
"     Interfaz.Swing.Guardar_Mapa.<init>()";"0.3002841";"16032";"1"
"      Interfaz.Swing.Guardar_Mapa.initialize()";"0.23216201";"12395";"1"
"       Interfaz.Swing.Guardar_Mapa.getJContentPane()";"0.2273296";"12137";"1"
"        Interfaz.Swing.Guardar_Mapa.getNombre_mapa()";"0.09220924";"4923";"1"
"         Self time";"0.08951208";"4779";"1"
"         Interfaz.Swing.Guardar_Mapa$1.<init>(Interfaz.Swing.Guardar_Mapa)";"4.4952708E-4";"24";"1"
"        Interfaz.Swing.Guardar_Mapa.getCancel()";"0.06506905";"3474";"1"
"         Self time";"0.06317729";"3373";"1"
"         Interfaz.Swing.Guardar_Mapa$2.<init>(Interfaz.Swing.Guardar_Mapa)";"4.4952708E-4";"24";"1"
"        Interfaz.Swing.Guardar_Mapa.getGuardar()";"0.052220065";"2788";"1"
"         Self time";"0.050440688";"2693";"1"
"         Interfaz.Swing.Guardar_Mapa$3.<init>(Interfaz.Swing.Guardar_Mapa)";"3.1841503E-4";"17";"1"
"        Self time";"0.016314087";"871";"1"
"       Self time";"0.004738765";"253";"1"
"      Self time";"0.06589318";"3518";"1"
"    Interfaz.Swing.Menu_Ambulancias$4.actionPerformed(java.awt.event.ActionEvent)";"0.7253869";"38728";"1"
"     Interfaz.Swing.Menu_Ambulancias.access$300(Interfaz.Swing.Menu_Ambulancias, java.awt.event.ActionEvent)";"0.7246002";"38686";"1"
"      Interfaz.Swing.Menu_Ambulancias.salirActionPerformed(java.awt.event.ActionEvent)";"0.7243567";"38673";"1"
"       Self time";"0.4409861";"23544";"1"
"       Interfaz.Swing.Menu_Hospital.<init>()";"0.28314587";"15117";"1"
"        Interfaz.Swing.Menu_Hospital.initComponents()";"0.25962064";"13861";"1"
